Number of signatures = 1
Signatures at phi=0.0
Number of points = 956
  206.740314    0.000730
  206.781489    0.000736
  206.822665    0.000743
  206.863841    0.000749
  206.905017    0.000750
  206.946192    0.000749
  206.987368    0.000751
  207.028544    0.000755
  207.069720    0.000760
  207.110895    0.000760
  207.152071    0.000758
  207.193247    0.000756
  207.234423    0.000756
  207.275598    0.000760
  207.316774    0.000761
  207.357950    0.000760
  207.399125    0.000757
  207.440301    0.000753
  207.481477    0.000752
  207.522653    0.000754
  207.563828    0.000752
  207.605004    0.000752
  207.646180    0.000753
  207.687356    0.000749
  207.728531    0.000738
  207.769707    0.000728
  207.810883    0.000713
  207.852059    0.000700
  207.893234    0.000687
  207.934410    0.000672
  207.975586    0.000664
  208.016761    0.000653
  208.057937    0.000648
  208.099113    0.000648
  208.140289    0.000644
  208.181464    0.000644
  208.222640    0.000647
  208.263816    0.000637
  208.304992    0.000651
  208.346167    0.000660
  208.387343    0.000670
  208.428519    0.000684
  208.469695    0.000697
  208.510870    0.000705
  208.552046    0.000712
  208.593222    0.000739
  208.634398    0.000751
  208.675573    0.000763
  208.716749    0.000774
  208.757925    0.000785
  208.799100    0.000794
  208.840276    0.000818
  208.881452    0.000831
  208.922628    0.000844
  208.963803    0.000844
  209.004979    0.000848
  209.046155    0.000852
  209.087331    0.000856
  209.128506    0.000861
  209.169682    0.000866
  209.210858    0.000874
  209.252034    0.000882
  209.293209    0.000888
  209.334385    0.000895
  209.375561    0.000901
  209.416736    0.000905
  209.457912    0.000910
  209.499088    0.000915
  209.540264    0.000920
  209.581439    0.000924
  209.622615    0.000929
  209.663791    0.000933
  209.704967    0.000937
  209.746142    0.000941
  209.787318    0.000944
  209.828494    0.000948
  209.869670    0.000960
  209.910845    0.000968
  209.952021    0.000976
  209.993197    0.000983
  210.034372    0.000990
  210.075548    0.000997
  210.116724    0.001003
  210.157900    0.001010
  210.199075    0.001017
  210.240251    0.001021
  210.281427    0.001027
  210.322603    0.001032
  210.363778    0.001035
  210.404954    0.001042
  210.446130    0.001049
  210.487306    0.001056
  210.528481    0.001063
  210.569657    0.001071
  210.610833    0.001086
  210.652009    0.001106
  210.693184    0.001125
  210.734360    0.001144
  210.775536    0.001162
  210.816711    0.001183
  210.857887    0.001208
  210.899063    0.001233
  210.940239    0.001259
  210.981414    0.001285
  211.022590    0.001310
  211.063766    0.001344
  211.104942    0.001356
  211.146117    0.001363
  211.187293    0.001382
  211.228469    0.001396
  211.269645    0.001413
  211.310820    0.001437
  211.351996    0.001451
  211.393172    0.001455
  211.434347    0.001468
  211.475523    0.001480
  211.516699    0.001498
  211.557875    0.001503
  211.599050    0.001509
  211.640226    0.001520
  211.681402    0.001525
  211.722578    0.001525
  211.763753    0.001525
  211.804929    0.001528
  211.846105    0.001532
  211.887281    0.001532
  211.928456    0.001534
  211.969632    0.001536
  212.010808    0.001539
  212.051983    0.001542
  212.093159    0.001547
  212.134335    0.001548
  212.175511    0.001549
  212.216686    0.001552
  212.257862    0.001555
  212.299038    0.001557
  212.340214    0.001560
  212.381389    0.001567
  212.422565    0.001578
  212.463741    0.001587
  212.504917    0.001596
  212.546092    0.001604
  212.587268    0.001613
  212.628444    0.001620
  212.669620    0.001639
  212.710795    0.001640
  212.751971    0.001643
  212.793147    0.001645
  212.834322    0.001647
  212.875498    0.001649
  212.916674    0.001652
  212.957850    0.001653
  212.999025    0.001659
  213.040201    0.001651
  213.081377    0.001650
  213.122553    0.001649
  213.163728    0.001650
  213.204904    0.001651
  213.246080    0.001653
  213.287256    0.001654
  213.328431    0.001660
  213.369607    0.001644
  213.410783    0.001652
  213.451958    0.001660
  213.493134    0.001669
  213.534310    0.001677
  213.575486    0.001685
  213.616661    0.001692
  213.657837    0.001700
  213.699013    0.001707
  213.740189    0.001714
  213.781364    0.001721
  213.822540    0.001728
  213.863716    0.001744
  213.904892    0.001757
  213.946067    0.001771
  213.987243    0.001784
  214.028419    0.001797
  214.069595    0.001809
  214.110770    0.001825
  214.151946    0.001839
  214.193122    0.001856
  214.234297    0.001873
  214.275473    0.001893
  214.316649    0.001921
  214.357825    0.001943
  214.399000    0.001966
  214.440176    0.001990
  214.481352    0.002012
  214.522528    0.002056
  214.563703    0.002065
  214.604879    0.002076
  214.646055    0.002093
  214.687231    0.002099
  214.728406    0.002115
  214.769582    0.002127
  214.810758    0.002113
  214.851933    0.002104
  214.893109    0.002097
  214.934285    0.002093
  214.975461    0.002082
  215.016636    0.002073
  215.057812    0.002065
  215.098988    0.002053
  215.140164    0.002031
  215.181339    0.002007
  215.222515    0.001975
  215.263691    0.001946
  215.304867    0.001918
  215.346042    0.001879
  215.387218    0.001835
  215.428394    0.001783
  215.469569    0.001729
  215.510745    0.001700
  215.551921    0.001640
  215.593097    0.001627
  215.634272    0.001626
  215.675448    0.001621
  215.716624    0.001622
  215.757800    0.001616
  215.798975    0.001608
  215.840151    0.001638
  215.881327    0.001660
  215.922503    0.001683
  215.963678    0.001704
  216.004854    0.001724
  216.046030    0.001765
  216.087206    0.001789
  216.128381    0.001891
  216.169557    0.001954
  216.210733    0.002029
  216.251908    0.002099
  216.293084    0.002165
  216.334260    0.002213
  216.375436    0.002315
  216.416611    0.002419
  216.457787    0.002511
  216.498963    0.002605
  216.540139    0.002645
  216.581314    0.002662
  216.622490    0.002634
  216.663666    0.002570
  216.704842    0.002570
  216.746017    0.002620
  216.787193    0.002617
  216.828369    0.002676
  216.869544    0.002686
  216.910720    0.002719
  216.951896    0.002786
  216.993072    0.002841
  217.034247    0.002864
  217.075423    0.002923
  217.116599    0.002957
  217.157775    0.003075
  217.198950    0.003242
  217.240126    0.003515
  217.281302    0.003683
  217.322478    0.003892
  217.363653    0.004168
  217.404829    0.004230
  217.446005    0.004163
  217.487180    0.004143
  217.528356    0.004336
  217.569532    0.004025
  217.610708    0.003672
  217.651883    0.003221
  217.693059    0.003263
  217.734235    0.002851
  217.775411    0.002447
  217.816586    0.002030
  217.857762    0.001510
  217.898938    0.004694
  217.940114    0.003788
  217.981289    0.003558
  218.022465    0.003356
  218.063641    0.003236
  218.104817    0.003018
  218.145992    0.003240
  218.187168    0.002849
  218.228344    0.002649
  218.269519    0.002481
  218.310695    0.002425
  218.351871    0.002348
  218.393047    0.002335
  218.434222    0.002158
  218.475398    0.001917
  218.516574    0.002113
  218.557750    0.002166
  218.598925    0.002244
  218.640101    0.002387
  218.681277    0.002455
  218.722453    0.002504
  218.763628    0.002740
  218.804804    0.002924
  218.845980    0.002906
  218.887155    0.002816
  218.928331    0.002686
  218.969507    0.000975
  219.010683    0.000944
  219.051858    0.001067
  219.093034    0.001225
  219.134210    0.001471
  219.175386    0.001756
  219.216561    0.002225
  219.257737    0.002258
  219.298913    0.002432
  219.340089    0.002163
  219.381264    0.002330
  219.422440    0.002615
  219.463616    0.002703
  219.504792    0.002812
  219.545967    0.002824
  219.587143    0.002838
  219.628319    0.003064
  219.669494    0.003170
  219.710670    0.003152
  219.751846    0.003145
  219.793022    0.003141
  219.834197    0.003304
  219.875373    0.003257
  219.916549    0.003253
  219.957725    0.003299
  219.998900    0.003237
  220.040076    0.003334
  220.081252    0.003116
  220.122428    0.003268
  220.163603    0.003397
  220.204779    0.003639
  220.245955    0.003881
  220.287130    0.004163
  220.328306    0.004248
  220.369482    0.004309
  220.410658    0.004142
  220.451833    0.006517
  220.493009    0.005603
  220.534185    0.004950
  220.575361    0.004370
  220.616536    0.003619
  220.657712    0.002981
  220.698888    0.002340
  220.740064    0.001600
  220.781239    0.000939
  220.822415    0.000358
  220.863591   -0.002944
  220.904766   -0.002102
  220.945942   -0.002783
  220.987118   -0.003184
  221.028294   -0.004250
  221.069469   -0.005694
  221.110645   -0.007584
  221.151821   -0.009166
  221.192997   -0.011287
  221.234172   -0.014396
  221.275348   -0.015743
  221.316524   -0.017490
  221.357700   -0.019088
  221.398875   -0.020107
  221.440051   -0.023248
  221.481227   -0.024975
  221.522403   -0.026864
  221.563578   -0.029261
  221.604754   -0.031918
  221.645930   -0.034956
  221.687105   -0.038950
  221.728281   -0.042957
  221.769457   -0.042191
  221.810633   -0.034613
  221.851808   -0.021108
  221.892984   -0.021106
  221.934160   -0.018692
  221.975336   -0.016566
  222.016511   -0.014929
  222.057687   -0.013471
  222.098863   -0.012888
  222.140039   -0.012870
  222.181214   -0.011669
  222.222390   -0.011568
  222.263566   -0.009527
  222.304741   -0.008553
  222.345917   -0.007891
  222.387093   -0.007509
  222.428269   -0.006873
  222.469444   -0.006520
  222.510620   -0.006299
  222.551796   -0.005976
  222.592972   -0.003635
  222.634147   -0.003496
  222.675323   -0.003748
  222.716499   -0.003557
  222.757675   -0.003383
  222.798850   -0.003070
  222.840026   -0.002315
  222.881202   -0.002215
  222.922377   -0.001671
  222.963553   -0.002145
  223.004729   -0.002372
  223.045905   -0.004054
  223.087080   -0.002335
  223.128256   -0.001595
  223.169432   -0.000797
  223.210608   -0.000107
  223.251783    0.000499
  223.292959    0.000827
  223.334135    0.001416
  223.375311    0.001554
  223.416486    0.001519
  223.457662    0.001292
  223.498838    0.000714
  223.540014    0.000283
  223.581189   -0.000300
  223.622365   -0.000818
  223.663541   -0.001249
  223.704716   -0.001168
  223.745892   -0.000912
  223.787068   -0.000592
  223.828244   -0.000303
  223.869419   -0.000305
  223.910595   -0.000352
  223.951771   -0.000191
  223.992947   -0.000186
  224.034122   -0.000319
  224.075298   -0.000208
  224.116474   -0.000350
  224.157650   -0.000357
  224.198825   -0.000400
  224.240001   -0.000543
  224.281177   -0.000646
  224.322352   -0.000376
  224.363528    0.000104
  224.404704    0.000716
  224.445880    0.001257
  224.487055    0.001953
  224.528231    0.002160
  224.569407    0.002352
  224.610583    0.002188
  224.651758    0.002582
  224.692934    0.002553
  224.734110    0.002412
  224.775286    0.002455
  224.816461    0.002368
  224.857637    0.002342
  224.898813    0.001474
  224.939988    0.000247
  224.981164   -0.000704
  225.022340   -0.001218
  225.063516   -0.002029
  225.104691   -0.002528
  225.145867   -0.002633
  225.187043   -0.002794
  225.228219   -0.002428
  225.269394   -0.002323
  225.310570   -0.002163
  225.351746   -0.002385
  225.392922   -0.003234
  225.434097   -0.003631
  225.475273   -0.004015
  225.516449   -0.004153
  225.557625   -0.004176
  225.598800   -0.004230
  225.639976   -0.004305
  225.681152   -0.004368
  225.722327   -0.004380
  225.763503   -0.004391
  225.804679   -0.004294
  225.845855   -0.004283
  225.887030   -0.003641
  225.928206   -0.003398
  225.969382   -0.003075
  226.010558   -0.002801
  226.051733   -0.002434
  226.092909   -0.001969
  226.134085   -0.002144
  226.175261   -0.002123
  226.216436   -0.002923
  226.257612   -0.003478
  226.298788   -0.002851
  226.339963   -0.002521
  226.381139   -0.002190
  226.422315   -0.001832
  226.463491   -0.001731
  226.504666   -0.001630
  226.545842   -0.001308
  226.587018   -0.001009
  226.628194   -0.000653
  226.669369   -0.000524
  226.710545   -0.000621
  226.751721   -0.000003
  226.792897    0.000987
  226.834072   -0.000325
  226.875248   -0.000514
  226.916424   -0.000611
  226.957600   -0.000647
  226.998775   -0.000735
  227.039951   -0.000794
  227.081127   -0.000852
  227.122302   -0.000898
  227.163478   -0.000721
  227.204654   -0.000809
  227.245830   -0.000871
  227.287005   -0.000938
  227.328181   -0.000990
  227.369357   -0.001050
  227.410533   -0.001088
  227.451708   -0.001137
  227.492884   -0.001179
  227.534060   -0.001221
  227.575236   -0.001289
  227.616411   -0.001398
  227.657587   -0.001454
  227.698763   -0.001340
  227.739938   -0.001291
  227.781114   -0.001254
  227.822290   -0.001208
  227.863466   -0.001212
  227.904641   -0.001207
  227.945817   -0.001207
  227.986993   -0.001212
  228.028169   -0.001223
  228.069344   -0.000964
  228.110520   -0.001038
  228.151696   -0.001079
  228.192872   -0.001125
  228.234047   -0.001151
  228.275223   -0.001196
  228.316399   -0.001208
  228.357574   -0.001255
  228.398750   -0.001258
  228.439926   -0.001404
  228.481102   -0.001216
  228.522277   -0.001132
  228.563453   -0.001079
  228.604629   -0.001040
  228.645805   -0.001010
  228.686980   -0.000977
  228.728156   -0.000950
  228.769332   -0.000926
  228.810508   -0.000906
  228.851683   -0.000879
  228.892859   -0.000865
  228.934035   -0.000841
  228.975211   -0.000771
  229.016386   -0.000771
  229.057562   -0.000769
  229.098738   -0.000776
  229.139913   -0.000772
  229.181089   -0.000783
  229.222265   -0.000795
  229.263441   -0.000845
  229.304616   -0.000792
  229.345792   -0.000772
  229.386968   -0.000754
  229.428144   -0.000738
  229.469319   -0.000725
  229.510495   -0.000712
  229.551671   -0.000695
  229.592847   -0.000681
  229.634022   -0.000670
  229.675198   -0.000649
  229.716374   -0.000634
  229.757549   -0.000626
  229.798725   -0.000605
  229.839901   -0.000706
  229.881077   -0.000668
  229.922252   -0.000647
  229.963428   -0.000622
  230.004604   -0.000597
  230.045780   -0.000632
  230.086955   -0.000578
  230.128131   -0.000544
  230.169307   -0.000520
  230.210483   -0.000501
  230.251658   -0.000481
  230.292834   -0.000462
  230.334010   -0.000442
  230.375185   -0.000426
  230.416361   -0.000409
  230.457537   -0.000400
  230.498713   -0.000390
  230.539888   -0.000379
  230.581064   -0.000370
  230.622240   -0.000374
  230.663416   -0.000406
  230.704591   -0.000392
  230.745767   -0.000410
  230.786943   -0.000446
  230.828119   -0.000447
  230.869294   -0.000389
  230.910470   -0.000353
  230.951646   -0.000326
  230.992822   -0.000301
  231.033997   -0.000282
  231.075173   -0.000264
  231.116349   -0.000242
  231.157524   -0.000227
  231.198700   -0.000213
  231.239876   -0.000200
  231.281052   -0.000191
  231.322227   -0.000189
  231.363403   -0.000180
  231.404579   -0.000172
  231.445755   -0.000170
  231.486930   -0.000081
  231.528106   -0.000092
  231.569282   -0.000073
  231.610458   -0.000058
  231.651633   -0.000051
  231.692809   -0.000049
  231.733985   -0.000044
  231.775160   -0.000032
  231.816336   -0.000026
  231.857512   -0.000017
  231.898688   -0.000007
  231.939863    0.000001
  231.981039    0.000015
  232.022215    0.000027
  232.063391    0.000037
  232.104566    0.000048
  232.145742    0.000068
  232.186918    0.000092
  232.228094    0.000099
  232.269269    0.000166
  232.310445    0.000169
  232.351621    0.000170
  232.392797    0.000176
  232.433972    0.000185
  232.475148    0.000196
  232.516324    0.000207
  232.557499    0.000217
  232.598675    0.000230
  232.639851    0.000243
  232.681027    0.000254
  232.722202    0.000266
  232.763378    0.000275
  232.804554    0.000283
  232.845730    0.000288
  232.886905    0.000282
  232.928081    0.000331
  232.969257    0.000327
  233.010433    0.000309
  233.051608    0.000330
  233.092784    0.000348
  233.133960    0.000362
  233.175135    0.000378
  233.216311    0.000391
  233.257487    0.000401
  233.298663    0.000414
  233.339838    0.000418
  233.381014    0.000424
  233.422190    0.000419
  233.463366    0.000406
  233.504541    0.000383
  233.545717    0.000340
  233.586893    0.000289
  233.628069    0.000332
  233.669244    0.000343
  233.710420    0.000355
  233.751596    0.000374
  233.792771    0.000381
  233.833947    0.000382
  233.875123    0.000388
  233.916299    0.000385
  233.957474    0.000382
  233.998650    0.000376
  234.039826    0.000354
  234.081002    0.000337
  234.122177    0.000306
  234.163353    0.000271
  234.204529    0.000287
  234.245705    0.000304
  234.286880    0.000309
  234.328056    0.000349
  234.369232    0.000346
  234.410408    0.000344
  234.451583    0.000330
  234.492759    0.000322
  234.533935    0.000310
  234.575110    0.000304
  234.616286    0.000287
  234.657462    0.000270
  234.698638    0.000259
  234.739813    0.000265
  234.780989    0.000290
  234.822165    0.000299
  234.863341    0.000310
  234.904516    0.000315
  234.945692    0.000343
  234.986868    0.000341
  235.028044    0.000330
  235.069219    0.000335
  235.110395    0.000337
  235.151571    0.000344
  235.192746    0.000352
  235.233922    0.000368
  235.275098    0.000421
  235.316274    0.000430
  235.357449    0.000442
  235.398625    0.000453
  235.439801    0.000461
  235.480977    0.000482
  235.522152    0.000504
  235.563328    0.000520
  235.604504    0.000536
  235.645680    0.000560
  235.686855    0.000585
  235.728031    0.000611
  235.769207    0.000667
  235.810382    0.000660
  235.851558    0.000671
  235.892734    0.000683
  235.933910    0.000692
  235.975085    0.000755
  236.016261    0.000758
  236.057437    0.000768
  236.098613    0.000783
  236.139788    0.000796
  236.180964    0.000807
  236.222140    0.000817
  236.263316    0.000804
  236.304491    0.000803
  236.345667    0.000802
  236.386843    0.000806
  236.428019    0.000873
  236.469194    0.000833
  236.510370    0.000800
  236.551546    0.000764
  236.592721    0.000719
  236.633897    0.000677
  236.675073    0.000655
  236.716249    0.000638
  236.757424    0.000625
  236.798600    0.000586
  236.839776    0.000501
  236.880952    0.000426
  236.922127    0.000343
  236.963303    0.000172
  237.004479    0.000258
  237.045655    0.000259
  237.086830    0.000264
  237.128006    0.000194
  237.169182    0.000158
  237.210357    0.000140
  237.251533    0.000060
  237.292709    0.000176
  237.333885    0.000238
  237.375060    0.000298
  237.416236    0.000265
  237.457412    0.000360
  237.498588    0.000468
  237.539763    0.000655
  237.580939    0.000807
  237.622115    0.000890
  237.663291    0.001182
  237.704466    0.001429
  237.745642    0.001635
  237.786818    0.002015
  237.827994    0.002011
  237.869169 -165.461334
  237.910345 -943.091517
  237.951521    0.003610
  237.992696    0.023092
  238.033872    0.041331
  238.075048   -0.087789
  238.116224    0.075996
  238.157399   -0.087571
  238.198575   -0.004425
  238.239751   -0.052640
  238.280927    0.005903
  238.322102    0.042401
  238.363278   -0.000865
  238.404454   -0.122470
  238.445630    0.082620
  238.486805   -0.046135
  238.527981   -0.009862
  238.569157   -0.040906
  238.610332    0.014942
  238.651508   -0.034108
  238.692684    0.013363
  238.733860   -0.016445
  238.775035   -0.007715
  238.816211   -0.000547
  238.857387    0.028538
  238.898563   -0.009310
  238.939738    0.008870
  238.980914   -0.010762
  239.022090    0.000621
  239.063266    0.000620
  239.104441    0.000610
  239.145617    0.000599
  239.186793    0.000592
  239.227968    0.000583
  239.269144    0.000575
  239.310320    0.000567
  239.351496    0.000559
  239.392671    0.000551
  239.433847    0.000536
  239.475023    0.000535
  239.516199    0.000529
  239.557374    0.000523
  239.598550    0.000514
  239.639726    0.000510
  239.680902    0.000503
  239.722077    0.000497
  239.763253    0.000491
  239.804429    0.000485
  239.845605    0.000480
  239.886780    0.000474
  239.927956    0.000465
  239.969132    0.000463
  240.010307    0.000455
  240.051483    0.000453
  240.092659    0.000448
  240.133835    0.000443
  240.175010    0.000439
  240.216186    0.000434
  240.257362    0.000430
  240.298538    0.000424
  240.339713    0.000421
  240.380889    0.000410
  240.422065    0.000411
  240.463241    0.000405
  240.504416    0.000396
  240.545592    0.000400
  240.586768    0.000395
  240.627943    0.000390
  240.669119    0.000388
  240.710295    0.000385
  240.751471    0.000381
  240.792646    0.000377
  240.833822    0.000374
  240.874998    0.000371
  240.916174    0.000368
  240.957349    0.000364
  240.998525    0.000359
  241.039701    0.000358
  241.080877    0.000354
  241.122052    0.000352
  241.163228    0.000348
  241.204404    0.000345
  241.245579    0.000341
  241.286755    0.000340
  241.327931    0.000337
  241.369107    0.000334
  241.410282    0.000331
  241.451458    0.000328
  241.492634    0.000326
  241.533810    0.000322
  241.574985    0.000320
  241.616161    0.000315
